 time            v(clk)          v(voutp)        v(voutn)        v(vinp)         v(vinn)        
 4.39612045e-07  0.00000000e+00  1.05579256e-03 -1.61612580e-02  7.27188060e-01  7.50000000e-01 
 4.39634705e-07  0.00000000e+00  1.38073049e-03 -6.65779739e-03  7.27188174e-01  7.50000000e-01 
 4.39667787e-07  0.00000000e+00  6.50809983e-04 -1.49189089e-04  7.27188339e-01  7.50000000e-01 
 4.39729671e-07  0.00000000e+00  1.00773629e-04  1.19094818e-03  7.27188648e-01  7.50000000e-01 
 4.39853439e-07  0.00000000e+00  5.04317482e-05  4.16746007e-04  7.27189267e-01  7.50000000e-01 
 4.40034757e-07  0.00000000e+00  7.58228346e-05  1.03621535e-04  7.27190174e-01  7.50000000e-01 
 4.40230368e-07  0.00000000e+00  5.52507659e-05  6.87128838e-05  7.27191152e-01  7.50000000e-01 
 4.40397174e-07  0.00000000e+00  3.76436928e-05  5.30657102e-05  7.27191986e-01  7.50000000e-01 
 4.40547036e-07  0.00000000e+00  2.68991354e-05  3.90021465e-05  7.27192735e-01  7.50000000e-01 
 4.40690772e-07  0.00000000e+00  1.95971534e-05  2.84565143e-05  7.27193454e-01  7.50000000e-01 
 4.40856558e-07  0.00000000e+00  1.35672610e-05  1.97146833e-05  7.27194283e-01  7.50000000e-01 
 4.41038457e-07  0.00000000e+00  9.01956321e-06  1.31199172e-05  7.27195192e-01  7.50000000e-01 
 4.41269823e-07  0.00000000e+00  5.29754741e-06  7.70125335e-06  7.27196349e-01  7.50000000e-01 
 4.41544546e-07  0.00000000e+00  2.74470184e-06  3.97009646e-06  7.27197723e-01  7.50000000e-01 
 4.41909297e-07  0.00000000e+00  1.05620133e-06  1.49405074e-06  7.27199546e-01  7.50000000e-01 
 4.42382451e-07  0.00000000e+00  2.17480257e-07  2.59647058e-07  7.27201912e-01  7.50000000e-01 
 4.43083343e-07  0.00000000e+00 -5.71550934e-08 -1.47669006e-07  7.27205417e-01  7.50000000e-01 
 4.44206182e-07  0.00000000e+00 -4.18636570e-09 -7.25101415e-08  7.27211031e-01  7.50000000e-01 
 4.46451860e-07  0.00000000e+00  1.15867186e-07  1.03044798e-07  7.27222259e-01  7.50000000e-01 
 4.50943217e-07  0.00000000e+00  1.52617010e-07  1.57259835e-07  7.27244716e-01  7.50000000e-01 
 4.59397326e-07  0.00000000e+00  1.45510932e-07  1.46961446e-07  7.27286987e-01  7.50000000e-01 
 4.76305546e-07  0.00000000e+00  1.42283704e-07  1.42225468e-07  7.27371528e-01  7.50000000e-01 
 5.02000000e-07  0.00000000e+00  1.42349880e-07  1.42321974e-07  7.27500000e-01  7.50000000e-01 
 5.02001000e-07  1.50000000e-01 -7.15102360e-03 -7.15102341e-03  7.27500005e-01  7.50000000e-01 
 5.02003000e-07  4.50000000e-01 -2.26178896e-02 -2.26178893e-02  7.27500015e-01  7.50000000e-01 
 5.02007000e-07  1.05000000e+00 -5.48344510e-02 -5.48344515e-02  7.27500035e-01  7.50000000e-01 
 5.02010000e-07  1.50000000e+00 -7.28689038e-02 -7.28689132e-02  7.27500050e-01  7.50000000e-01 
 5.02010423e-07  1.50000000e+00 -7.32860443e-02 -7.32860580e-02  7.27500052e-01  7.50000000e-01 
 5.02011270e-07  1.50000000e+00 -7.33124779e-02 -7.33125138e-02  7.27500056e-01  7.50000000e-01 
 5.02012962e-07  1.50000000e+00 -7.30493708e-02 -7.30497035e-02  7.27500065e-01  7.50000000e-01 
 5.02016348e-07  1.50000000e+00 -7.28414495e-02 -7.28434883e-02  7.27500082e-01  7.50000000e-01 
 5.02021507e-07  1.50000000e+00 -7.28173401e-02 -7.28233598e-02  7.27500108e-01  7.50000000e-01 
 5.02027556e-07  1.50000000e+00 -7.28722470e-02 -7.28835915e-02  7.27500138e-01  7.50000000e-01 
 5.02038564e-07  1.50000000e+00 -7.29556955e-02 -7.29767959e-02  7.27500193e-01  7.50000000e-01 
 5.02060581e-07  1.50000000e+00 -7.30810973e-02 -7.31213242e-02  7.27500303e-01  7.50000000e-01 
 5.02104614e-07  1.50000000e+00 -7.33122755e-02 -7.33898798e-02  7.27500523e-01  7.50000000e-01 
 5.02192680e-07  1.50000000e+00 -7.37493774e-02 -7.38988022e-02  7.27500963e-01  7.50000000e-01 
 5.02368812e-07  1.50000000e+00 -7.45285757e-02 -7.48108006e-02  7.27501844e-01  7.50000000e-01 
 5.02721076e-07  1.50000000e+00 -7.57920232e-02 -7.63013617e-02  7.27503605e-01  7.50000000e-01 
 5.03314804e-07  1.50000000e+00 -7.73077386e-02 -7.80885071e-02  7.27506574e-01  7.50000000e-01 
 5.04049029e-07  1.50000000e+00 -7.84450080e-02 -7.93190094e-02  7.27510245e-01  7.50000000e-01 
 5.05108559e-07  1.50000000e+00 -7.90365771e-02 -7.92527812e-02  7.27515543e-01  7.50000000e-01 
 5.06464666e-07  1.50000000e+00 -7.82233693e-02 -7.52666892e-02  7.27522323e-01  7.50000000e-01 
 5.08434726e-07  1.50000000e+00 -7.39946121e-02 -5.90833065e-02  7.27532174e-01  7.50000000e-01 
 5.11103292e-07  1.50000000e+00 -6.26324322e-02 -1.35999759e-02  7.27545516e-01  7.50000000e-01 
 5.15063305e-07  1.50000000e+00 -3.50349291e-02  1.02960031e-01  7.27565317e-01  7.50000000e-01 
 5.20725019e-07  1.50000000e+00  1.63566958e-02  3.40700695e-01  7.27593625e-01  7.50000000e-01 
 5.29479062e-07  1.50000000e+00  8.66140967e-04  7.55651359e-01  7.27637395e-01  7.50000000e-01 
 5.37729038e-07  1.50000000e+00  1.69607970e-04  1.14150241e+00  7.27678645e-01  7.50000000e-01 
 5.47810386e-07  1.50000000e+00  3.88223473e-05  1.47143708e+00  7.27729052e-01  7.50000000e-01 
 5.60880794e-07  1.50000000e+00 -9.38687314e-06  1.50865940e+00  7.27794404e-01  7.50000000e-01 
 5.64510000e-07  1.50000000e+00 -9.61712265e-07  1.50182796e+00  7.27812550e-01  7.50000000e-01 
 5.64511000e-07  1.35000000e+00  4.61326571e-03  1.50633600e+00  7.27812555e-01  7.50000000e-01 
 5.64513000e-07  1.05000000e+00  1.40115762e-02  1.51621808e+00  7.27812565e-01  7.50000000e-01 
 5.64517000e-07  4.50000000e-01  2.97735905e-02  1.50366396e+00  7.27812585e-01  7.50000000e-01 
 5.64520000e-07  6.23989749e-12  3.24918751e-02  1.43514326e+00  7.27812600e-01  7.50000000e-01 
 5.64520585e-07  0.00000000e+00  2.83783920e-02  1.41231817e+00  7.27812603e-01  7.50000000e-01 
 5.64521756e-07  0.00000000e+00  1.93127539e-02  1.36474424e+00  7.27812609e-01  7.50000000e-01 
 5.64524098e-07  0.00000000e+00  5.29179312e-03  1.26959840e+00  7.27812620e-01  7.50000000e-01 
 5.64528433e-07  0.00000000e+00 -9.15589561e-03  1.09794519e+00  7.27812642e-01  7.50000000e-01 
 5.64537104e-07  0.00000000e+00 -2.05502559e-02  7.83408454e-01  7.27812686e-01  7.50000000e-01 
 5.64552269e-07  0.00000000e+00 -2.24304085e-02  3.49619452e-01  7.27812761e-01  7.50000000e-01 
 5.64571143e-07  0.00000000e+00 -1.16693199e-02  7.19892007e-02  7.27812856e-01  7.50000000e-01 
 5.64591078e-07  0.00000000e+00 -2.64743811e-03 -1.10921468e-02  7.27812955e-01  7.50000000e-01 
 5.64611944e-07  0.00000000e+00  1.04978190e-03 -1.61685001e-02  7.27813060e-01  7.50000000e-01 
 5.64634603e-07  0.00000000e+00  1.38362384e-03 -6.68858797e-03  7.27813173e-01  7.50000000e-01 
 5.64667608e-07  0.00000000e+00  6.55701262e-04 -1.72911510e-04  7.27813338e-01  7.50000000e-01 
 5.64729332e-07  0.00000000e+00  1.03243027e-04  1.18663230e-03  7.27813647e-01  7.50000000e-01 
 5.64852780e-07  0.00000000e+00  5.10684628e-05  4.18121216e-04  7.27814264e-01  7.50000000e-01 
 5.65033804e-07  0.00000000e+00  7.63569370e-05  1.03774711e-04  7.27815169e-01  7.50000000e-01 
 5.65229783e-07  0.00000000e+00  5.56468044e-05  6.85001584e-05  7.27816149e-01  7.50000000e-01 
 5.65396726e-07  0.00000000e+00  3.79139900e-05  5.29106526e-05  7.27816984e-01  7.50000000e-01 
 5.65546616e-07  0.00000000e+00  2.70930681e-05  3.88918474e-05  7.27817733e-01  7.50000000e-01 
 5.65690320e-07  0.00000000e+00  1.97404987e-05  2.83772121e-05  7.27818452e-01  7.50000000e-01 
 5.65856157e-07  0.00000000e+00  1.36652381e-05  1.96567025e-05  7.27819281e-01  7.50000000e-01 
 5.66037799e-07  0.00000000e+00  9.09024834e-06  1.30889776e-05  7.27820189e-01  7.50000000e-01 
 5.66269088e-07  0.00000000e+00  5.34014206e-06  7.68490471e-06  7.27821345e-01  7.50000000e-01 
 5.66543395e-07  0.00000000e+00  2.76972033e-06  3.96660103e-06  7.27822717e-01  7.50000000e-01 
 5.66907888e-07  0.00000000e+00  1.06662887e-06  1.49499312e-06  7.27824539e-01  7.50000000e-01 
 5.67380241e-07  0.00000000e+00  2.20317209e-07  2.62427058e-07  7.27826901e-01  7.50000000e-01 
 5.68080160e-07  0.00000000e+00 -5.80839067e-08 -1.46058583e-07  7.27830401e-01  7.50000000e-01 
 5.69199999e-07  0.00000000e+00 -5.58600421e-09 -7.23160177e-08  7.27836000e-01  7.50000000e-01 
 5.71439678e-07  0.00000000e+00  1.15360791e-07  1.02724889e-07  7.27847198e-01  7.50000000e-01 
 5.75919036e-07  0.00000000e+00  1.52671333e-07  1.57186610e-07  7.27869595e-01  7.50000000e-01 
 5.84347674e-07  0.00000000e+00  1.45557615e-07  1.46982013e-07  7.27911738e-01  7.50000000e-01 
 6.01204952e-07  0.00000000e+00  1.42285002e-07  1.42229272e-07  7.27996025e-01  7.50000000e-01 
 6.27000000e-07  0.00000000e+00  1.42348808e-07  1.42321299e-07  7.28125000e-01  7.50000000e-01 
 6.27001000e-07  1.50000000e-01 -7.15102359e-03 -7.15102341e-03  7.28125005e-01  7.50000000e-01 
 6.27003000e-07  4.50000000e-01 -2.26178896e-02 -2.26178893e-02  7.28125015e-01  7.50000000e-01 
 6.27007000e-07  1.05000000e+00 -5.48344511e-02 -5.48344515e-02  7.28125035e-01  7.50000000e-01 
 6.27010000e-07  1.50000000e+00 -7.28689042e-02 -7.28689134e-02  7.28125050e-01  7.50000000e-01 
 6.27010423e-07  1.50000000e+00 -7.32860443e-02 -7.32860576e-02  7.28125052e-01  7.50000000e-01 
 6.27011269e-07  1.50000000e+00 -7.33124834e-02 -7.33125183e-02  7.28125056e-01  7.50000000e-01 
 6.27012962e-07  1.50000000e+00 -7.30493881e-02 -7.30497122e-02  7.28125065e-01  7.50000000e-01 
 6.27016347e-07  1.50000000e+00 -7.28415173e-02 -7.28435020e-02  7.28125082e-01  7.50000000e-01 
 6.27021507e-07  1.50000000e+00 -7.28175083e-02 -7.28233678e-02  7.28125108e-01  7.50000000e-01 
 6.27027556e-07  1.50000000e+00 -7.28725454e-02 -7.28835868e-02  7.28125138e-01  7.50000000e-01 
 6.27038566e-07  1.50000000e+00 -7.29562318e-02 -7.29767687e-02  7.28125193e-01  7.50000000e-01 
 6.27060585e-07  1.50000000e+00 -7.30820936e-02 -7.31212464e-02  7.28125303e-01  7.50000000e-01 
 6.27104624e-07  1.50000000e+00 -7.33141637e-02 -7.33896959e-02  7.28125523e-01  7.50000000e-01 
 6.27192700e-07  1.50000000e+00 -7.37529430e-02 -7.38983769e-02  7.28125964e-01  7.50000000e-01 
 6.27368854e-07  1.50000000e+00 -7.45351264e-02 -7.48098069e-02  7.28126844e-01  7.50000000e-01 
 6.27721162e-07  1.50000000e+00 -7.58033858e-02 -7.62990760e-02  7.28128606e-01  7.50000000e-01 
 6.28314540e-07  1.50000000e+00 -7.73236544e-02 -7.80831845e-02  7.28131573e-01  7.50000000e-01 
 6.29048564e-07  1.50000000e+00 -7.84636386e-02 -7.93133592e-02  7.28135243e-01  7.50000000e-01 
 6.30107486e-07  1.50000000e+00 -7.90508441e-02 -7.92591079e-02  7.28140537e-01  7.50000000e-01 
 6.31463127e-07  1.50000000e+00 -7.82144464e-02 -7.53327698e-02  7.28147316e-01  7.50000000e-01 
 6.33432243e-07  1.50000000e+00 -7.39090754e-02 -5.93980530e-02  7.28157161e-01  7.50000000e-01 
 6.36100000e-07  1.50000000e+00 -6.23527588e-02 -1.46604102e-02  7.28170500e-01  7.50000000e-01 
 6.40058289e-07  1.50000000e+00 -3.42840872e-02  9.99326652e-02  7.28190291e-01  7.50000000e-01 
 6.45718028e-07  1.50000000e+00  1.85515018e-02  3.33991707e-01  7.28218590e-01  7.50000000e-01 
 6.54468430e-07  1.50000000e+00  9.50515934e-04  7.43419443e-01  7.28262342e-01  7.50000000e-01 
 6.62516969e-07  1.50000000e+00  1.96957803e-04  1.11633167e+00  7.28302585e-01  7.50000000e-01 
 6.72390823e-07  1.50000000e+00  4.49843609e-05  1.46209288e+00  7.28351954e-01  7.50000000e-01 
 6.84955156e-07  1.50000000e+00 -8.98744896e-06  1.50883190e+00  7.28414776e-01  7.50000000e-01 
 6.89510000e-07  1.50000000e+00 -8.69931359e-07  1.50187567e+00  7.28437550e-01  7.50000000e-01 
 6.89511000e-07  1.35000000e+00  4.61347241e-03  1.50638460e+00  7.28437555e-01  7.50000000e-01 
 6.89513000e-07  1.05000000e+00  1.40118127e-02  1.51626892e+00  7.28437565e-01  7.50000000e-01 
 6.89517000e-07  4.50000000e-01  2.97731421e-02  1.50371286e+00  7.28437585e-01  7.50000000e-01 
 6.89520000e-07  6.23989749e-12  3.24908644e-02  1.43518122e+00  7.28437600e-01  7.50000000e-01 
 6.89520585e-07  0.00000000e+00  2.83774454e-02  1.41235396e+00  7.28437603e-01  7.50000000e-01 
 6.89521756e-07  0.00000000e+00  1.93121366e-02  1.36477667e+00  7.28437609e-01  7.50000000e-01 
 6.89524098e-07  0.00000000e+00  5.29187951e-03  1.26962565e+00  7.28437620e-01  7.50000000e-01 
 6.89528433e-07  0.00000000e+00 -9.15544084e-03  1.09796114e+00  7.28437642e-01  7.50000000e-01 
 6.89537104e-07  0.00000000e+00 -2.05503380e-02  7.83399100e-01  7.28437686e-01  7.50000000e-01 
 6.89552270e-07  0.00000000e+00 -2.24310084e-02  3.49555514e-01  7.28437761e-01  7.50000000e-01 
 6.89571149e-07  0.00000000e+00 -1.16650684e-02  7.18919081e-02  7.28437856e-01  7.50000000e-01 
 6.89591088e-07  0.00000000e+00 -2.64125669e-03 -1.11433213e-02  7.28437955e-01  7.50000000e-01 
 6.89611959e-07  0.00000000e+00  1.05484575e-03 -1.61907594e-02  7.28438060e-01  7.50000000e-01 
 6.89634617e-07  0.00000000e+00  1.38654575e-03 -6.70036440e-03  7.28438173e-01  7.50000000e-01 
 6.89667634e-07  0.00000000e+00  6.57248781e-04 -1.79251685e-04  7.28438338e-01  7.50000000e-01 
 6.89729381e-07  0.00000000e+00  1.04221742e-04  1.18315430e-03  7.28438647e-01  7.50000000e-01 
 6.89852876e-07  0.00000000e+00  5.17594444e-05  4.17019570e-04  7.28439264e-01  7.50000000e-01 
 6.90033905e-07  0.00000000e+00  7.68065942e-05  1.03390608e-04  7.28440170e-01  7.50000000e-01 
 6.90229912e-07  0.00000000e+00  5.59436881e-05  6.82049531e-05  7.28441150e-01  7.50000000e-01 
 6.90396857e-07  0.00000000e+00  3.81260481e-05  5.26839779e-05  7.28441984e-01  7.50000000e-01 
 6.90546743e-07  0.00000000e+00  2.72485649e-05  3.87237002e-05  7.28442734e-01  7.50000000e-01 
 6.90690445e-07  0.00000000e+00  1.98548336e-05  2.82532407e-05  7.28443452e-01  7.50000000e-01 
 6.90856281e-07  0.00000000e+00  1.37446724e-05  1.95700247e-05  7.28444281e-01  7.50000000e-01 
 6.91037910e-07  0.00000000e+00  9.14343393e-06  1.30313700e-05  7.28445190e-01  7.50000000e-01 
 6.91269194e-07  0.00000000e+00  5.37132466e-06  7.65116630e-06  7.28446346e-01  7.50000000e-01 
 6.91543480e-07  0.00000000e+00  2.78577292e-06  3.94959218e-06  7.28447717e-01  7.50000000e-01 
 6.91907957e-07  0.00000000e+00  1.07243896e-06  1.48900924e-06  7.28449540e-01  7.50000000e-01 
 6.92380266e-07  0.00000000e+00  2.20973839e-07  2.61970567e-07  7.28451901e-01  7.50000000e-01 
 6.93080126e-07  0.00000000e+00 -5.92200808e-08 -1.44739963e-07  7.28455401e-01  7.50000000e-01 
 6.94199794e-07  0.00000000e+00 -6.48214920e-09 -7.13677677e-08  7.28460999e-01  7.50000000e-01 
 6.96439130e-07  0.00000000e+00  1.15178755e-07  1.02886140e-07  7.28472196e-01  7.50000000e-01 
 7.00917803e-07  0.00000000e+00  1.52730090e-07  1.57119604e-07  7.28494589e-01  7.50000000e-01 
 7.09344957e-07  0.00000000e+00  1.45577692e-07  1.46963138e-07  7.28536725e-01  7.50000000e-01 
 7.26199265e-07  0.00000000e+00  1.42284379e-07  1.42230238e-07  7.28620996e-01  7.50000000e-01 
 7.52000000e-07  0.00000000e+00  1.42348409e-07  1.42321643e-07  7.28750000e-01  7.50000000e-01 
 7.52001000e-07  1.50000000e-01 -7.15102358e-03 -7.15102340e-03  7.28750005e-01  7.50000000e-01 
 7.52003000e-07  4.50000000e-01 -2.26178896e-02 -2.26178893e-02  7.28750015e-01  7.50000000e-01 
 7.52007000e-07  1.05000000e+00 -5.48344511e-02 -5.48344516e-02  7.28750035e-01  7.50000000e-01 
 7.52010000e-07  1.50000000e+00 -7.28689045e-02 -7.28689135e-02  7.28750050e-01  7.50000000e-01 
 7.52010423e-07  1.50000000e+00 -7.32860443e-02 -7.32860573e-02  7.28750052e-01  7.50000000e-01 
 7.52011269e-07  1.50000000e+00 -7.33124886e-02 -7.33125226e-02  7.28750056e-01  7.50000000e-01 
 7.52012962e-07  1.50000000e+00 -7.30494053e-02 -7.30497207e-02  7.28750065e-01  7.50000000e-01 
 7.52016347e-07  1.50000000e+00 -7.28415854e-02 -7.28435159e-02  7.28750082e-01  7.50000000e-01 
 7.52021508e-07  1.50000000e+00 -7.28176774e-02 -7.28233763e-02  7.28750108e-01  7.50000000e-01 
 7.52027557e-07  1.50000000e+00 -7.28728452e-02 -7.28835829e-02  7.28750138e-01  7.50000000e-01 
 7.52038568e-07  1.50000000e+00 -7.29567704e-02 -7.29767426e-02  7.28750193e-01  7.50000000e-01 
 7.52060590e-07  1.50000000e+00 -7.30830941e-02 -7.31211706e-02  7.28750303e-01  7.50000000e-01 
 7.52104634e-07  1.50000000e+00 -7.33160600e-02 -7.33895158e-02  7.28750523e-01  7.50000000e-01 
 7.52192722e-07  1.50000000e+00 -7.37565238e-02 -7.38979585e-02  7.28750964e-01  7.50000000e-01 
 7.52368899e-07  1.50000000e+00 -7.45417038e-02 -7.48088247e-02  7.28751844e-01  7.50000000e-01 
 7.52721253e-07  1.50000000e+00 -7.58147913e-02 -7.62968070e-02  7.28753606e-01  7.50000000e-01 
 7.53314283e-07  1.50000000e+00 -7.73396070e-02 -7.80778723e-02  7.28756571e-01  7.50000000e-01 
 7.54048109e-07  1.50000000e+00 -7.84822671e-02 -7.93076914e-02  7.28760241e-01  7.50000000e-01 
 7.55106427e-07  1.50000000e+00 -7.90648816e-02 -7.92652133e-02  7.28765532e-01  7.50000000e-01 
 7.56461607e-07  1.50000000e+00 -7.82044547e-02 -7.53977007e-02  7.28772308e-01  7.50000000e-01 
 7.58429786e-07  1.50000000e+00 -7.38195187e-02 -5.97075274e-02  7.28782149e-01  7.50000000e-01 
 7.61096744e-07  1.50000000e+00 -6.20606918e-02 -1.57030389e-02  7.28795484e-01  7.50000000e-01 
 7.65053328e-07  1.50000000e+00 -3.34989084e-02  9.69531771e-02  7.28815267e-01  7.50000000e-01 
 7.70711129e-07  1.50000000e+00  2.08335188e-02  3.27355227e-01  7.28843556e-01  7.50000000e-01 
 7.78566050e-07  1.50000000e+00  1.28062760e-03  6.90243869e-01  7.28882830e-01  7.50000000e-01 
 7.86395332e-07  1.50000000e+00  2.52383935e-04  1.05035583e+00  7.28921977e-01  7.50000000e-01 
 7.95459067e-07  1.50000000e+00  6.06309470e-05  1.41641123e+00  7.28967295e-01  7.50000000e-01 
 8.05243300e-07  1.50000000e+00 -1.05457680e-06  1.50516192e+00  7.29016217e-01  7.50000000e-01 
 8.14510000e-07  1.50000000e+00 -2.20169293e-06  1.50312111e+00  7.29062550e-01  7.50000000e-01 
 8.14511000e-07  1.35000000e+00  4.61178393e-03  1.50762778e+00  7.29062555e-01  7.50000000e-01 
 8.14513000e-07  1.05000000e+00  1.40084903e-02  1.51750702e+00  7.29062565e-01  7.50000000e-01 
 8.14517000e-07  4.50000000e-01  2.97647733e-02  1.50493347e+00  7.29062585e-01  7.50000000e-01 
 8.14520000e-07  6.23989749e-12  3.24790130e-02  1.43638119e+00  7.29062600e-01  7.50000000e-01 
 8.14520585e-07  0.00000000e+00  2.83654426e-02  1.41355118e+00  7.29062603e-01  7.50000000e-01 
 8.14521756e-07  0.00000000e+00  1.93003728e-02  1.36596864e+00  7.29062609e-01  7.50000000e-01 
 8.14524098e-07  0.00000000e+00  5.28210860e-03  1.27080707e+00  7.29062620e-01  7.50000000e-01 
 8.14528433e-07  0.00000000e+00 -9.16054231e-03  1.09910524e+00  7.29062642e-01  7.50000000e-01 
 8.14537103e-07  0.00000000e+00 -2.05493249e-02  7.84404927e-01  7.29062686e-01  7.50000000e-01 
 8.14552265e-07  0.00000000e+00 -2.24451609e-02  3.50251406e-01  7.29062761e-01  7.50000000e-01 
 8.14571133e-07  0.00000000e+00 -1.16849109e-02  7.22005758e-02  7.29062856e-01  7.50000000e-01 
 8.14591064e-07  0.00000000e+00 -2.65161061e-03 -1.11000347e-02  7.29062955e-01  7.50000000e-01 
 8.14611905e-07  0.00000000e+00  1.05160496e-03 -1.62185855e-02  7.29063060e-01  7.50000000e-01 
 8.14634560e-07  0.00000000e+00  1.38926553e-03 -6.73374045e-03  7.29063173e-01  7.50000000e-01 
 8.14667514e-07  0.00000000e+00  6.61014792e-04 -2.01728208e-04  7.29063338e-01  7.50000000e-01 
 8.14729150e-07  0.00000000e+00  1.05972466e-04  1.17848114e-03  7.29063646e-01  7.50000000e-01 
 8.14852422e-07  0.00000000e+00  5.22205813e-05  4.17635653e-04  7.29064262e-01  7.50000000e-01 
 8.15033154e-07  0.00000000e+00  7.72277661e-05  1.03304124e-04  7.29065166e-01  7.50000000e-01 
 8.15229263e-07  0.00000000e+00  5.62761308e-05  6.79043685e-05  7.29066146e-01  7.50000000e-01 
 8.15396284e-07  0.00000000e+00  3.83563803e-05  5.24650097e-05  7.29066981e-01  7.50000000e-01 
 8.15546209e-07  0.00000000e+00  2.74130296e-05  3.85639487e-05  7.29067731e-01  7.50000000e-01 
 8.15689908e-07  0.00000000e+00  1.99754188e-05  2.81355748e-05  7.29068450e-01  7.50000000e-01 
 8.15855775e-07  0.00000000e+00  1.38274939e-05  1.94862405e-05  7.29069279e-01  7.50000000e-01 
 8.16037309e-07  0.00000000e+00  9.20064404e-06  1.29781471e-05  7.29070187e-01  7.50000000e-01 
 8.16268570e-07  0.00000000e+00  5.40517750e-06  7.62044765e-06  7.29071343e-01  7.50000000e-01 
 8.16542700e-07  0.00000000e+00  2.80426717e-06  3.93565587e-06  7.29072714e-01  7.50000000e-01 
 8.16907095e-07  0.00000000e+00  1.07955412e-06  1.48473914e-06  7.29074535e-01  7.50000000e-01 
 8.17379119e-07  0.00000000e+00  2.22316841e-07  2.62477044e-07  7.29076896e-01  7.50000000e-01 
 8.18078660e-07  0.00000000e+00 -6.02606684e-08 -1.43254794e-07  7.29080393e-01  7.50000000e-01 
 8.19197295e-07  0.00000000e+00 -7.51396091e-09 -7.05887271e-08  7.29085986e-01  7.50000000e-01 
 8.21434565e-07  0.00000000e+00  1.14898800e-07  1.02912716e-07  7.29097173e-01  7.50000000e-01 
 8.25909105e-07  0.00000000e+00  1.52785770e-07  1.57046543e-07  7.29119546e-01  7.50000000e-01 
 8.34327683e-07  0.00000000e+00  1.45605644e-07  1.46954926e-07  7.29161638e-01  7.50000000e-01 
 8.51164840e-07  0.00000000e+00  1.42284385e-07  1.42232115e-07  7.29245824e-01  7.50000000e-01 
 8.77000000e-07  0.00000000e+00  1.42347808e-07  1.42321704e-07  7.29375000e-01  7.50000000e-01 
 8.77001000e-07  1.50000000e-01 -7.15102358e-03 -7.15102340e-03  7.29375005e-01  7.50000000e-01 
 8.77003000e-07  4.50000000e-01 -2.26178896e-02 -2.26178893e-02  7.29375015e-01  7.50000000e-01 
 8.77007000e-07  1.05000000e+00 -5.48344512e-02 -5.48344516e-02  7.29375035e-01  7.50000000e-01 
 8.77010000e-07  1.50000000e+00 -7.28689049e-02 -7.28689136e-02  7.29375050e-01  7.50000000e-01 
 8.77010423e-07  1.50000000e+00 -7.32860443e-02 -7.32860569e-02  7.29375052e-01  7.50000000e-01 
 8.77011269e-07  1.50000000e+00 -7.33124939e-02 -7.33125270e-02  7.29375056e-01  7.50000000e-01 
