 time            v(vin)          v(vout_buf)     v(vout_st)     
 8.00911209e-05 -2.70173961e-01  1.22181850e-09  1.54140742e-09 
 8.02733628e-05 -2.75051186e-01  1.00536939e-09  6.82921169e-10 
 8.06378464e-05 -2.84805635e-01  1.22170037e-09  1.54185388e-09 
 8.10000000e-05 -2.94497725e-01  1.00544810e-09  6.85153452e-10 
 8.10728967e-05 -2.70539402e-01  1.21929715e-09  1.53335906e-09 
 8.12186902e-05 -2.22622752e-01  1.00880278e-09  6.97410013e-10 
 8.15102771e-05 -1.26789451e-01  1.21918873e-09  1.53188328e-09 
 8.20000000e-05  3.41634222e-02  1.00896020e-09  6.99447460e-10 
 8.20583174e-05  6.65071642e-02  1.20390080e-09  1.47253476e-09 
 8.21749522e-05  1.31194652e-01  1.02703258e-09  7.71396906e-10 
 8.24082217e-05  2.60569627e-01  1.20056092e-09  1.46662966e-09 
 8.28747608e-05  5.19319578e-01 -1.40610628e-09  6.48956845e-10 
 8.30000000e-05  5.88779192e-01 -4.06408050e-08  2.12114110e-09 
 8.30775289e-05  5.58326085e-01  2.30620482e-08 -8.24566614e-11 
 8.32325866e-05  4.97419857e-01 -3.95249300e-09  2.27923359e-09 
 8.35427022e-05  3.75607400e-01  8.10043813e-09 -4.96985457e-11 
 8.40000000e-05  1.95982181e-01 -5.82872933e-09  2.26201379e-09 
 8.40620231e-05  1.89836499e-01  1.22251050e-09  1.57223684e-09 
 8.41860693e-05  1.77545141e-01  1.00488610e-09  6.52176231e-10 
 8.44341617e-05  1.52962426e-01  1.22240516e-09  1.57175478e-09 
 8.49303466e-05  1.03796994e-01  1.00489137e-09  6.55256353e-10 
 8.50000000e-05  9.68952528e-02  1.22212640e-09  1.56798012e-09 
 8.50992370e-05  9.48924105e-02  1.13223404e-09  1.18800348e-09 
 8.52977109e-05  9.08867270e-02  1.09488172e-09  1.03846689e-09 
 8.56946588e-05  8.28753602e-02  1.13222244e-09  1.18801668e-09 
 8.60000000e-05  7.67128373e-02  1.09489560e-09  1.03898622e-09 
 8.60793896e-05  1.24075635e-01  1.29464549e-09  1.83393758e-09 
 8.62381687e-05  2.18801240e-01  9.37181486e-10  4.17145412e-10 
 8.65557270e-05  4.08252450e-01  1.14669783e-09  1.74514620e-09 
 8.70000000e-05  6.73299999e-01 -6.80542645e-08  4.55786143e-10 
 8.70635117e-05  6.34171590e-01  1.12444520e-07 -2.38942043e-10 
 8.71905350e-05  5.55914753e-01 -3.72071181e-09  2.33192145e-09 
 8.74445816e-05  3.99401079e-01  1.77589716e-08 -8.76839872e-11 
 8.79526749e-05  8.63737313e-02 -1.54513634e-08  2.28867623e-09 
 8.80000000e-05  5.72175813e-02  1.76389562e-08  3.44606248e-11 
 8.80574599e-05  8.00745556e-02  1.53302898e-09  2.72946545e-09 
 8.81723796e-05  1.25788522e-01  6.96114580e-10 -4.93042769e-10 
 8.83869569e-05  2.11145267e-01  1.53171061e-09  2.71976581e-09 
 8.88161114e-05  3.81858757e-01  6.46576000e-10 -5.11044624e-10 
 8.90000000e-05  4.55007866e-01  7.14358312e-10  2.58613972e-09 
 8.90858309e-05  4.45231907e-01  1.22106617e-09  7.33138525e-10 
 8.92574927e-05  4.25679980e-01  1.35084976e-09  1.55069223e-09 
 8.96008163e-05  3.86576127e-01  1.02995784e-09  6.57812657e-10 
 9.00000000e-05  3.41109920e-01  1.24332078e-09  1.57605404e-09 
 9.00686647e-05  3.62622298e-01  1.22637699e-09  1.70204956e-09 
 9.02059941e-05  4.05647061e-01  7.76517770e-10  4.38966789e-10 
 9.04806530e-05  4.91696589e-01 -2.88447410e-10  1.77355454e-09 
 9.10000000e-05  6.54405920e-01 -4.10394111e-08  4.67175838e-10 
 9.10549318e-05  6.61185894e-01 -2.24993814e-08  8.18085199e-10 
 9.11647953e-05  6.74745839e-01 -2.67977931e-08  1.36283502e-09 
 9.13845224e-05  7.01865729e-01 -3.26063743e-08  8.85433641e-10 
 9.18239766e-05  7.56105508e-01 -4.81969981e-08  1.32974935e-09 
 9.20000000e-05  7.77831252e-01 -5.35898705e-08  9.26047978e-10 
 9.20878908e-05  7.18015037e-01  2.58488375e-07  4.42724094e-10 
 9.22636725e-05  5.98382591e-01  7.42683359e-09  1.72498234e-09 
 9.26152359e-05  3.59117700e-01  1.82584276e-08  4.65482324e-10 
 9.30000000e-05  9.72572299e-02 -1.59936508e-08  1.76108752e-09 
 9.30703127e-05  1.25897605e-01  1.47124936e-09  2.52491507e-09 
 9.32109380e-05  1.83178375e-01  7.59900976e-10 -2.82716597e-10 
 9.34921887e-05  2.97739916e-01  1.46214379e-09  2.50771837e-09 
 9.40000000e-05  5.04586147e-01 -7.10564835e-10 -3.39020469e-10 
 9.40562501e-05  5.25789577e-01 -4.30186132e-09  1.22574883e-09 
 9.41687504e-05  5.68196437e-01 -1.80520881e-08  9.90090005e-10 
 9.43937510e-05  6.53010157e-01 -6.20726037e-08  1.21998648e-09 
 9.48437520e-05  8.22637595e-01 -2.06138023e-07  9.99009520e-10 
 9.50000000e-05  8.81535092e-01 -2.64921618e-07  1.25789837e-09 
 9.50900002e-05  8.54159668e-01  2.03437647e-07  5.47479589e-10 
 9.52700006e-05  7.99408807e-01  1.42404926e-07  1.67919946e-09 
 9.56300015e-05  6.89907086e-01  8.68157364e-08  5.47565010e-10 
 9.60000000e-05  5.77364392e-01  5.99492189e-09  1.66653592e-09 
 9.60720002e-05  5.68574848e-01  7.81414270e-09  1.32346139e-09 
 9.62160005e-05  5.50995763e-01  4.78287222e-09  8.91497603e-10 
 9.65040012e-05  5.15837593e-01  3.14788478e-09  1.34007350e-09 
 9.70000000e-05  4.55287709e-01  7.93826656e-10  8.84078052e-10 
 9.70576001e-05  4.44187457e-01  1.51779856e-09  1.01353481e-09 
 9.71728004e-05  4.21986954e-01  1.25663439e-09  1.21703556e-09 
 9.74032010e-05  3.77585946e-01  1.19035238e-09  1.00633007e-09 
 9.78640021e-05  2.88783931e-01  1.07616758e-09  1.21780917e-09 
 9.80000000e-05  2.62575473e-01  1.15725345e-09  1.00810873e-09 
 9.80921602e-05  2.63189278e-01  1.16621225e-09  1.31980193e-09 
 9.82764807e-05  2.64416893e-01  1.06078815e-09  9.03392388e-10 
 9.86451216e-05  2.66872121e-01  1.16614346e-09  1.32140361e-09 
 9.90000000e-05  2.69235688e-01  1.06081918e-09  9.05163810e-10 
 9.90737282e-05  2.28787511e-01  9.35664901e-10  3.92159865e-10 
 9.92211845e-05  1.47891144e-01  1.29641135e-09  1.85000752e-09 
 9.95160972e-05 -1.39015883e-02  9.34025530e-10  3.94120070e-10 
 1.00000000e-04 -2.79376563e-01  1.29576849e-09  1.84448725e-09 
 1.00058983e-04 -2.55329547e-01  1.46567185e-09  2.51027425e-09 
 1.00176948e-04 -2.07235498e-01  7.63232847e-10 -2.79995492e-10 
 1.00412878e-04 -1.11047398e-01  1.46513171e-09  2.50624671e-09 
 1.00884738e-04  8.13288002e-02  7.63670733e-10 -2.72089677e-10 
 1.01000000e-04  1.28320743e-01  1.46462462e-09  2.49884468e-09 
 1.01094372e-04  1.36520232e-01  1.03362234e-09  7.96632936e-10 
 1.01283116e-04  1.52919202e-01  1.19329189e-09  1.42912786e-09 
 1.01660604e-04  1.85717143e-01  1.03382693e-09  7.98650524e-10 
 1.02000000e-04  2.15205406e-01  1.19294185e-09  1.42796939e-09 
 1.02075498e-04  2.23172557e-01  1.11929688e-09  1.13784328e-09 
 1.02226493e-04  2.39106860e-01  1.10718964e-09  1.08937575e-09 
 1.02528484e-04  2.70975465e-01  1.11810966e-09  1.13694393e-09 
 1.03000000e-04  3.20733865e-01  1.10299008e-09  1.08688976e-09 
 1.03060398e-04  3.38053053e-01  1.16797167e-09  1.39816656e-09 
 1.03181194e-04  3.72691431e-01  9.72203835e-10  7.80627967e-10 
 1.03422787e-04  4.41968187e-01  8.10077662e-10  1.30902978e-09 
 1.03905972e-04  5.80521699e-01 -9.78512487e-09  1.04741397e-09 
 1.04000000e-04  6.07484305e-01 -3.51094159e-08  5.32164663e-10 
 1.04057736e-04  5.93414820e-01  2.30213115e-08  6.46349318e-10 
 1.04173207e-04  5.65275839e-01  1.01317219e-08  1.57154912e-09 
 1.04404149e-04  5.08997878e-01  5.04878393e-09  6.52672954e-10 
 1.04866034e-04  3.96441954e-01 -1.04494781e-09  1.57231914e-09 
 1.05000000e-04  3.63795998e-01  3.42094432e-09  6.52419602e-10 
 1.05092377e-04  3.41250128e-01  1.14877334e-09  1.10914124e-09 
 1.05277131e-04  2.96158388e-01  1.10599734e-09  1.11237060e-09 
 1.05646639e-04  2.05974908e-01  1.12656392e-09  1.11310669e-09 
 1.06000000e-04  1.19732209e-01  1.10160612e-09  1.11493405e-09 
 1.06073902e-04  1.84212122e-01  1.47308137e-09  2.54171791e-09 
 1.06221705e-04  3.13171972e-01  7.42947017e-10 -2.91130911e-10 
 1.06517311e-04  5.71091672e-01 -1.34734445e-08  2.28328549e-09 
 1.07000000e-04  9.92243150e-01 -8.21005638e-07  7.03287706e-11 
 1.07054534e-04  9.67751855e-01  4.35444944e-07 -9.77353360e-10 
 1.07163602e-04  9.18769237e-01  3.46306628e-07  3.17214106e-09 
 1.07381738e-04  8.20804001e-01  2.60693547e-07 -9.15895954e-10 
 1.07818009e-04  6.24873528e-01  3.80342346e-08  3.12699414e-09 
 1.08000000e-04  5.43141044e-01  2.77095840e-08 -9.15323695e-10 
 1.08087254e-04  5.36384140e-01  3.27771573e-09  1.45900617e-09 
 1.08261763e-04  5.22870341e-01  2.16515505e-09  7.62171387e-10 
 1.08610780e-04  4.95842744e-01  1.97831904e-09  1.46755105e-09 
 1.09000000e-04  4.65701889e-01  1.12308028e-09  7.57301906e-10 
 1.09069803e-04  4.60126640e-01  1.37592452e-09  1.11339733e-09 
 1.09209410e-04  4.48976142e-01  1.26698101e-09  1.11434164e-09 
 1.09488624e-04  4.26675145e-01  1.22011044e-09  1.11252481e-09 
 1.10000000e-04  3.85831203e-01  1.11563846e-09  1.11449452e-09 
 1.10055843e-04  4.13023375e-01  1.10753892e-09  2.02995847e-09 
 1.10167528e-04  4.67407733e-01 -7.18518784e-10  9.11573827e-12 
 1.10390899e-04  5.76176447e-01 -1.82759514e-08  2.30969874e-09 
 1.10837641e-04  7.93713876e-01 -2.24984784e-07 -1.55272806e-10 
 1.11000000e-04  8.72773107e-01 -3.37654765e-07  2.56327020e-09 
 1.11089348e-04  8.58183993e-01  1.08596300e-07  5.02583686e-10 
 1.11268045e-04  8.29005749e-01  9.16992310e-08  1.72285077e-09 
 1.11625439e-04  7.70649261e-01  7.37830735e-08  5.05779788e-10 
 1.12000000e-04  7.09489607e-01  4.65830425e-08  1.71946752e-09 
 1.12071479e-04  6.77178835e-01  1.18602085e-07  8.18956992e-10 
 1.12214436e-04  6.12557283e-01  3.38463688e-08  1.37340791e-09 
 1.12500351e-04  4.83314180e-01  5.66967287e-09  8.37022094e-10 
 1.13000000e-04  2.57456168e-01 -2.61839753e-09  1.37944292e-09 
 1.13057183e-04  2.60775752e-01  1.32814648e-09  1.96015399e-09 
 1.13171549e-04  2.67414931e-01  8.98000968e-10  2.55951893e-10 
 1.13400281e-04  2.80693289e-01  1.32732454e-09  1.96255998e-09 
 1.13857745e-04  3.07250004e-01  8.96869521e-10  2.62624825e-10 
 1.14000000e-04  3.15508214e-01  1.32520573e-09  1.95820888e-09 
 1.14091493e-04  2.97846916e-01  1.05324410e-09  8.50927125e-10 
 1.14274478e-04  2.62524314e-01  1.18116411e-09  1.38218825e-09 
 1.14640449e-04  1.91879111e-01  1.04814160e-09  8.48092453e-10 
 1.15000000e-04  1.22473288e-01  1.17959865e-09  1.38010294e-09 
 1.15073194e-04  1.52483025e-01  1.30722478e-09  1.88312776e-09 
 1.15219583e-04  2.12502515e-01  9.22207010e-10  3.56286169e-10 
 1.15512360e-04  3.32541493e-01  1.28911495e-09  1.86544777e-09 
 1.16000000e-04  5.32474855e-01 -2.39817821e-09  2.94543264e-10 
 1.16058555e-04  5.08471685e-01  7.52010943e-09  1.47944600e-10 
 1.16175666e-04  4.60465326e-01  7.40727583e-11  2.07179428e-09 
 1.16409888e-04  3.64452608e-01  3.00533842e-09  1.44272877e-10 
 1.16878331e-04  1.72427172e-01 -7.46964578e-10  2.07471501e-09 
 1.17000000e-04  1.22552125e-01  2.97312100e-09  1.65943843e-10 
 1.17093689e-04  1.11152682e-01  1.18739149e-09  1.39831737e-09 
 1.17281066e-04  8.83538033e-02  1.03976031e-09  8.26173045e-10 
 1.17655820e-04  4.27560451e-02  1.18748544e-09  1.39950388e-09 
 1.18000000e-04  8.78410918e-04  1.03980455e-09  8.27968726e-10 
 1.18074951e-04  3.98483133e-02  1.30957218e-09  1.89171414e-09 
 1.18224853e-04  1.17788133e-01  9.22084044e-10  3.53624989e-10 
 1.18524656e-04  2.73667772e-01  1.30463976e-09  1.88096575e-09 
 1.19000000e-04  5.20817732e-01 -1.56646931e-09  2.61701968e-10 
 1.19059961e-04  4.79368176e-01  7.41802078e-09 -3.57823902e-10 
 1.19179882e-04  3.96469036e-01 -2.39689262e-09  2.54690196e-09 
 1.19419725e-04  2.30670755e-01  4.76514751e-09 -3.43008139e-10 
 1.19899411e-04 -1.00925806e-01 -2.53080589e-09  2.58241251e-09 
 1.20000000e-04 -1.70461170e-01  4.75484155e-09 -3.23900777e-10 
 1.20054684e-04 -1.26647788e-01  1.72391397e-09  3.50965578e-09 
 1.20164053e-04 -3.90209876e-02  5.09952493e-10 -1.26029713e-09 
 1.20382790e-04  1.36232613e-01  1.72318033e-09  3.50278255e-09 
 1.20820265e-04  4.86739813e-01 -5.22756624e-10 -1.34659727e-09 
 1.21000000e-04  6.30744212e-01 -8.12785634e-08  3.65972990e-09 
 1.21078453e-04  5.77927197e-01  6.64772287e-08 -4.13103993e-10 
 1.21235358e-04  4.72293132e-01 -3.28200816e-08  2.55496422e-09 
 1.21549168e-04  2.61025001e-01  3.59859386e-08 -3.32604128e-10 
 1.22000000e-04 -4.24911732e-02 -3.37392474e-08  2.55439421e-09 
 1.22062762e-04 -1.37670779e-02  1.50107934e-09  2.76767546e-09 
 1.22188286e-04  4.36811402e-02  7.28507406e-10 -5.36515208e-10 
 1.22439334e-04  1.58577576e-01  1.50041418e-09  2.76457050e-09 
 1.22941431e-04  3.88370449e-01  6.76518913e-10 -5.53744602e-10 
 1.23000000e-04  4.15175737e-01  1.02477134e-09  2.53420152e-09 
 1.23100000e-04  3.93362762e-01  1.07679195e-09  5.42727779e-10 
 1.23300000e-04  3.49736795e-01  1.26039303e-09  1.75628050e-09 
 1.23613404e-04  2.81373951e-01  9.91320609e-10  4.59245288e-10 
 1.24000000e-04  1.97045911e-01  1.23925169e-09  1.76678891e-09 
 1.24062681e-04  1.80838190e-01  1.09889100e-09  1.05439037e-09 
 1.24188043e-04  1.48422746e-01  1.12947131e-09  1.17472331e-09 
 1.24438766e-04  8.35918592e-02  1.09837423e-09  1.05458298e-09 
 1.24940213e-04 -4.60699151e-02  1.12941684e-09  1.17472569e-09 
 1.25000000e-04 -6.15293233e-02  1.09838315e-09  1.05527732e-09 
 1.25053992e-04 -1.34616620e-02  1.59890544e-09  3.04079803e-09 
 1.25161977e-04  8.26736891e-02  6.36787488e-10 -7.77412664e-10 
 1.25377946e-04  2.74944391e-01  1.59400456e-09  3.02953506e-09 
 1.25809885e-04  6.59485796e-01 -5.74105914e-08  6.86744181e-09 
 1.26000000e-04  8.28739237e-01 -6.04110227e-07 -1.16528305e-08 
 1.26064522e-04  8.11662558e-01  1.43623789e-07 -4.46930486e-10 
 1.26193565e-04  7.77509172e-01  1.16347451e-07  2.65468641e-09 
 1.26451652e-04  7.09202400e-01  8.12674816e-08 -4.19249294e-10 
 1.26967826e-04  5.72588855e-01  7.54233621e-09  2.63420267e-09 
 1.27000000e-04  5.64073521e-01  1.98400300e-08 -1.83385126e-10 
 1.27064348e-04  5.67060483e-01 -9.61582504e-10  1.45589988e-09 
 1.27193044e-04  5.73034415e-01 -1.67801481e-09  7.69201027e-10 
 1.27450435e-04  5.84982279e-01 -1.90464706e-09  1.45851314e-09 
 1.27965218e-04  6.08878007e-01 -3.86377040e-09  7.67872758e-10 
 1.28000000e-04  6.10492574e-01 -3.52129701e-09  1.46566169e-09 
 1.28069565e-04  5.77448418e-01  3.99795463e-08  5.23165330e-10 
 1.28208694e-04  5.11360092e-01 -7.19383990e-09  1.66374524e-09 
 1.28486954e-04  3.79183440e-01  1.26200690e-08  5.62880567e-10 
 1.29000000e-04  1.35480049e-01 -1.03468174e-08  1.64974011e-09 
 1.29055652e-04  1.35964687e-01  1.31056789e-09  1.93966649e-09 
 1.29166956e-04  1.36933976e-01  9.16778867e-10  2.86754616e-10 
 1.29389563e-04  1.38872554e-01  1.31019320e-09  1.93549955e-09 
 1.29834778e-04  1.42749709e-01  9.16965349e-10  2.91458569e-10 
 1.30000000e-04  1.44188547e-01  1.30996241e-09  1.93213010e-09 
 1.30089043e-04  1.98659222e-01  1.27381991e-09  1.75245083e-09 
 1.30267129e-04  3.07600589e-01  9.45433432e-10  4.92369069e-10 
 1.30623301e-04  5.25483322e-01 -2.49343319e-09  1.58905702e-09 
 1.31000000e-04  7.55923308e-01 -2.07721373e-07  7.82488882e-10 
 1.31069318e-04  7.02058458e-01  2.61848055e-07 -5.64844139e-10 
 1.31207955e-04  5.94328723e-01  1.14795449e-08  2.69019138e-09 
 1.31485228e-04  3.78869252e-01  1.79671320e-08 -5.01923406e-10 
 1.32000000e-04 -2.11418114e-02 -1.56920282e-08  2.72564929e-09 
 1.32055455e-04  1.98923794e-02  1.73640123e-09  3.58769653e-09 
 1.32166364e-04  1.01960801e-01  4.97007333e-10 -1.33125886e-09 
 1.32388183e-04  2.66097643e-01  1.73217319e-09  3.57201292e-09 
 1.32831820e-04  5.94371328e-01 -1.65461841e-08 -1.46553372e-09 
 1.33000000e-04  7.18817623e-01 -2.62881907e-07  3.97021096e-09 
 1.33073340e-04  6.87611989e-01  1.19742109e-07 -2.33465071e-10 
 1.33220021e-04  6.25200690e-01  4.20823206e-08  2.42304235e-09 
 1.33513382e-04  5.00378092e-01  5.94058843e-09 -2.08877480e-10 
 1.34000000e-04  2.93326734e-01 -2.34180131e-09  2.42509170e-09 
 1.34058672e-04  2.85588829e-01  1.23704402e-09  1.58907875e-09 
 1.34176017e-04  2.70113028e-01  9.94685294e-10  6.24837126e-10 
 1.34410706e-04  2.39161425e-01  1.23481676e-09  1.59618848e-09 
 1.34880084e-04  1.77258219e-01  9.93197581e-10  6.30504848e-10 
 1.35000000e-04  1.61443304e-01  1.23421438e-09  1.59420523e-09 
 1.35093876e-04  1.93813055e-01  1.23385502e-09  1.59198767e-09 
 1.35281627e-04  2.58552569e-01  9.92542652e-10  6.41581085e-10 
 1.35657129e-04  3.88031598e-01  1.16774741e-09  1.55482092e-09 
 1.36000000e-04  5.06258597e-01 -1.16301428e-09  6.39898995e-10 
 1.36075100e-04  5.08983983e-01  5.86429248e-10  8.53350019e-10 
 1.36225302e-04  5.14434745e-01  7.03805884e-10  1.37673734e-09 
 1.36525704e-04  5.25336271e-01  3.56134927e-10  8.48921513e-10 
 1.37000000e-04  5.42548386e-01  1.90314875e-10  1.37899142e-09 
 1.37060080e-04  5.09191381e-01  1.15423746e-08  3.02632262e-10 
 1.37180241e-04  4.42477356e-01 -3.21517803e-09  1.89790102e-09 
 1.37420563e-04  3.09049306e-01  5.95752873e-09  3.08601191e-10 
 1.37901206e-04  4.21932067e-02 -3.71920900e-09  1.91790679e-09 
 1.38000000e-04 -1.26577444e-02  5.93987663e-09  3.38423899e-10 
 1.38064611e-04  3.02010269e-02  1.55071557e-09  2.82510394e-09 
 1.38193832e-04  1.15918603e-01  6.81302653e-10 -5.82527608e-10 
 1.38452275e-04  2.87353755e-01  1.54483610e-09  2.81906834e-09 
 1.38969160e-04  6.30224059e-01 -2.91318493e-08 -6.88663299e-10 
 1.39000000e-04  6.50681658e-01 -1.76414799e-07  4.45466759e-09 
 1.39061681e-04  6.41794075e-01  2.47382237e-08 -8.37864373e-11 
 1.39185042e-04  6.24018887e-01  1.88708712e-08  2.30092955e-09 
 1.39394895e-04  5.93781004e-01  1.33652756e-08 -7.22686002e-11 
 1.39814602e-04  5.33305237e-01  2.69075370e-09  2.29504486e-09 
 1.40000000e-04  5.06591168e-01  4.25275611e-09 -6.23362987e-11 
 1.40083941e-04  4.89746372e-01  2.90245923e-09  1.05430252e-09 
 1.40251824e-04  4.56056777e-01  1.15137137e-09  1.17161383e-09 
 1.40587590e-04  3.88677589e-01  1.55440001e-09  1.05382466e-09 
 1.41000000e-04  3.05917791e-01  7.32310395e-10  1.16917654e-09 
 1.41067153e-04  3.09967682e-01  1.20666948e-09  1.48782976e-09 
 1.41201459e-04  3.18067470e-01  1.01514550e-09  7.28743757e-10 
 1.41470072e-04  3.34267047e-01  1.20420346e-09  1.49086757e-09 
 1.42000000e-04  3.66226168e-01  1.00709092e-09  7.32259335e-10 
 1.42053722e-04  4.07554202e-01  1.14879461e-09  2.30359428e-09 
 1.42161167e-04  4.90210290e-01 -3.13505091e-09 -4.43821271e-10 
 1.42376057e-04  6.55522467e-01 -1.02032404e-07  2.89309183e-09 
 1.42789499e-04  9.73578070e-01 -7.25558085e-07 -8.31877796e-10 
 1.43000000e-04  1.13551398e+00 -1.14145339e-06  3.50754137e-09 
 1.43061168e-04  1.08989872e+00  1.05545544e-06 -1.25541592e-09 
 1.43183503e-04  9.98668161e-01  6.90983475e-07  3.51536912e-09 
 1.43428173e-04  8.16207045e-01  4.69039955e-07 -1.25651214e-09 
 1.43917514e-04  4.51284813e-01 -1.84672851e-07  3.44851742e-09 
 1.44000000e-04  3.89771859e-01  1.88228281e-07 -1.29939686e-09 
 1.44066262e-04  4.12065084e-01  1.43752792e-09  2.60514365e-09 
 1.44198788e-04  4.56651564e-01 -2.48954280e-10 -5.35214062e-10 
 1.44459792e-04  5.44463555e-01 -5.42397680e-09  2.82240872e-09 
 1.44981802e-04  7.20087536e-01 -9.46692727e-08 -6.37295071e-10 
 1.45000000e-04  7.26210034e-01 -1.25468243e-07  5.39455680e-09 
 1.45036396e-04  6.97477236e-01  2.36066539e-07 -1.63900074e-09 
 1.45109188e-04  6.40011608e-01  9.96896694e-08  3.76175264e-09 
 1.45241338e-04  5.35685561e-01  2.77809236e-08 -1.59423910e-09 
 1.45505639e-04  3.27033469e-01 -1.87938136e-08  3.77342536e-09 
 1.46000000e-04 -6.32402292e-02  2.10296289e-08 -1.53765277e-09 
 1.46052860e-04 -6.73933910e-02  1.43482823e-09  2.31215220e-09 
 1.46158580e-04 -7.56996939e-02  7.92454678e-10 -8.51917010e-11 
 1.46370021e-04 -9.23122998e-02  1.43450485e-09  2.30627380e-09 
 1.46792901e-04 -1.25537512e-01  7.92759790e-10 -7.87318048e-11 
 1.47000000e-04 -1.41808984e-01  1.43419456e-09  2.30225098e-09 
 1.47084576e-04 -9.76231892e-02  1.27315210e-09  1.74932842e-09 
 1.47253728e-04 -9.25158167e-03  9.56658326e-10  4.88023925e-10 
 1.47592033e-04  1.67491633e-01  1.27304386e-09  1.74837457e-09 
 1.48000000e-04  3.80629081e-01  9.05430750e-10  4.60683566e-10 
 1.48067661e-04  3.47554977e-01  8.36106746e-10 -3.13350671e-10 
 1.48202983e-04  2.81406738e-01  1.44523514e-09  2.58084574e-09 
 1.48473626e-04  1.49110261e-01  7.89324307e-10 -3.33764221e-10 
 1.49000000e-04 -1.08192474e-01  1.44018191e-09  2.57106172e-09 
 1.49054129e-04 -8.01422628e-02  1.53203268e-09  2.77655542e-09 
 1.49162386e-04 -2.40418098e-02  6.98134771e-10 -5.39118181e-10 
 1.49378901e-04  8.81590962e-02  1.53135913e-09  2.76920986e-09 
 1.49811931e-04  3.12560908e-01  6.91914465e-10 -5.33023203e-10 
 1.50000000e-04  4.10020696e-01  1.29110686e-09  2.62492364e-09 
 1.50086606e-04  4.67657741e-01 -6.46333228e-11  1.09953348e-09 
 1.50259818e-04  5.82931835e-01 -2.99892437e-08  1.49918326e-09 
 1.50606242e-04  8.13480024e-01 -3.39957069e-07  5.01030575e-10 
 1.51000000e-04  1.07552953e+00 -8.22547265e-07  1.94594814e-09 
 1.51045419e-04  1.06012393e+00  4.06878127e-07 -1.07014392e-09 
 1.51136256e-04  1.02931270e+00  3.84742714e-07  3.28502437e-09 
 1.51317932e-04  9.67690246e-01  3.15471391e-07 -1.03422488e-09 
 1.51681282e-04  8.44445332e-01  2.08764410e-07  3.25938553e-09 
 1.52000000e-04  7.36339320e-01  1.17845798e-07 -1.02350054e-09 
 1.52072670e-04  7.01195701e-01  1.52744439e-07  9.60062192e-10 
 1.52218010e-04  6.30908457e-01  4.90508458e-08  1.23481636e-09 
 1.52508691e-04  4.90333970e-01  5.32504768e-09  9.68588653e-10 
 1.53000000e-04  2.52734255e-01 -2.07539021e-09  1.24838047e-09 
 1.53058136e-04  2.54560926e-01  1.32687593e-09  1.95047892e-09 
 1.53174408e-04  2.58214283e-01  8.99950663e-10  2.65017373e-10 
 1.53406952e-04  2.65520998e-01  1.32639006e-09  1.95382495e-09 
 1.53872041e-04  2.80134428e-01  8.99909420e-10  2.72154599e-10 
 1.54000000e-04  2.84154995e-01  1.32589086e-09  1.94982848e-09 
 1.54093018e-04  3.25669304e-01  1.20764807e-09  1.54436294e-09 
